Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	rawp	BH
AT1G18400	-3.57531720312003	1.11911264934138	-9.98961778357143	2.64354471618433e-06	0.000137350289979319	5.21890520944664	0.000896705079411309	0.0398736389197143
AT1G18710	-3.01241010541171	4.14787523056977	-16.758255464985	2.63774234300935e-08	9.07725929935868e-06	9.86793333674813	0.00134169386324823	0.0420238817829214
AT1G19320	-4.70701900150904	-2.78153270725601	-9.83284240697859	3.03024984941469e-06	0.000151275732358896	4.05074769052972	0.000143677951402355	0.0344675491483895
AT1G19670	-4.76714990902143	4.67596366004214	-25.5497829005618	5.47350656303489e-10	2.07195681296141e-06	13.379473440635	0.000382119841519479	0.0370044186859767
AT1G20510	-2.06812540539563	4.77765559766712	-14.4150388724485	1.03187619668612e-07	1.85848913787705e-05	8.45280795483347	0.00138016466440449	0.0421599569183344
AT1G20860	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT1G21250	-2.76578451599948	2.72147629765108	-9.02492835831455	6.31149284821272e-06	0.000235960152481007	4.40424619838858	0.00177470066207741	0.0449606913969364
AT1G24020	-2.77425965187603	4.62907311903123	-23.7265814961248	1.08533553745402e-09	2.28359527710611e-06	12.9609588502046	8.37843259235971e-05	0.0344675491483895
AT1G24070	-3.45264712363755	2.37088940844723	-16.0515073560855	3.90220379540089e-08	1.14889551300592e-05	9.23847300961784	0.000257506449439893	0.0344675491483895
AT1G26770	-2.45656382399135	3.14756626590539	-11.7048066337486	6.6189173874115e-07	5.46185577548553e-05	6.65842415758996	0.00177766221814402	0.0449606913969364
AT1G26945	-2.17826599520323	3.49151184125306	-15.5591531480589	5.17595085423324e-08	1.32286213910518e-05	9.19864158137551	0.000130346088374589	0.0344675491483895
AT1G27730	-2.22938026456736	3.53813701671698	-16.1088559007366	3.77789489674055e-08	1.13757567015717e-05	9.50866327617299	0.000435226212486928	0.0370044186859767
AT1G27990	-3.77722109810648	-3.23728821835586	-7.38107972543497	3.35919300945513e-05	0.000695967638317921	2.3080533453419	0.000531582807319353	0.0379367349731012
AT1G28010	-2.12048200649184	2.11469737734984	-11.7682286829468	6.31045705478325e-07	5.28721762587105e-05	6.7133248388836	5.66686101066693e-05	0.0344675491483895
AT1G29020	-4.46944717997116	-2.89191780406413	-8.91350722585725	7.01290837417343e-06	0.000250442110645347	3.47265939268903	0.000350411323316369	0.0370044186859767
AT1G29395	-3.11425175233128	5.49478844535818	-17.8265038562994	1.50165130706989e-08	6.86047523012725e-06	10.4242639397345	0.000840064342848112	0.0397964638909443
AT1G30135	-5.70864310366684	-1.7534713576047	-9.16140866157253	5.55513984284403e-06	0.00022102116449802	3.87940380526955	0.00149654189602444	0.0429993550867577
AT1G31550	-3.26888155173764	3.36900604354053	-21.6840322133629	2.48981559460105e-09	2.63900534502954e-06	11.9338636978295	6.14594853265427e-05	0.0344675491483895
AT1G31580	-3.43536618184643	6.11101095505344	-13.867103361149	1.4621400025533e-07	2.23952519003799e-05	8.08671870316476	0.00225640013203821	0.0471503476693495
AT1G32540	-2.98956103879665	3.29438961882078	-11.7590327205202	6.35418562427953e-07	5.28721762587105e-05	6.70264032597351	0.00101635267076139	0.0407555695209585
AT1G33930	-2.04554512766126	-0.426532083218034	-6.12539314564923	0.000146547297904906	0.00177315538807497	1.41574589735649	0.00145666820903001	0.0427498475219547
AT1G35210	-2.64469901766983	-0.584589686271105	-6.7674260075002	6.73909023833366e-05	0.00105967208188926	2.12766856756274	0.00266337793039861	0.0485713615964917
AT1G35710	-3.93198785936311	1.99758658243695	-7.74416183319768	2.26921381379423e-05	0.000535118770960107	3.19927702269043	0.00239708209408951	0.0476957031875388
AT1G43160	-3.30731301191323	-0.164802000940575	-7.64585352485803	2.52001235054842e-05	0.000570783455828126	3.04620633449444	0.00191498609186236	0.0461813231787855
AT1G44350	-2.34653228806168	5.2468630071564	-16.0309251065959	3.94791272220935e-08	1.14958012431982e-05	9.43318442844407	0.00106675391036504	0.0407679727881887
AT1G45010	-2.89807138271978	0.801545500042564	-7.70058210073216	2.3768592720761e-05	0.000552473833258531	3.16471303180067	0.00257294474114489	0.0481753000043669
AT1G47485	-3.86044442849555	-2.64847110992504	-7.19378646592583	4.13564377960625e-05	0.000794103542550772	2.23113590782728	0.00276128382591834	0.0489528460791559
AT1G49750	-2.05177855184532	5.38489386619932	-19.1249282316867	7.89317157863968e-09	4.62211413648846e-06	11.0660586199268	0.000201091935629005	0.0344675491483895
AT1G49860	-2.51896522593839	1.87521686808982	-10.2488657525101	2.11759856748739e-06	0.00011767067945962	5.52862299038032	0.00123576012434912	0.0413630560178038
AT1G51820	-3.12908818208906	-0.562109931646773	-7.72621442476341	2.31288671625947e-05	0.000542361700950827	3.08280102429027	0.00178451578752292	0.0450343803216975
AT1G51830	-2.19485618781773	3.14792131909082	-13.1387854030019	2.37071286254872e-07	3.07937007018706e-05	7.68940967405338	0.00096315008367398	0.0405103982812589
AT1G52000	-2.47886307070752	7.06771537910906	-21.0474313468479	3.2755634771137e-09	2.89158653585683e-06	11.9379970324213	0.00014584599995926	0.0344675491483895
AT1G52040	-2.17035580459166	5.64439442944728	-20.0534016342439	5.109750997074e-09	3.76106060890186e-06	11.5014058217998	0.00019667568323789	0.0344675491483895
AT1G52270	-2.35952186183832	0.0492639950199765	-7.43213932863426	3.17619149222728e-05	0.000671689721955615	2.8602266789539	0.00113975751135964	0.0412091000815381
AT1G52290	-2.21999897592069	2.55517777528746	-12.787103430712	3.02021192319829e-07	3.51006910267141e-05	7.44654526978134	0.000432087115245228	0.0370044186859767
AT1G52390	-4.310161328216	-2.98697042485692	-8.09908415074124	1.56703231713332e-05	0.000421555556745164	2.89763258976931	0.000784037322083542	0.0397964638909443
AT1G52400	-3.50073759195746	8.92051300727964	-23.8873403042195	1.01970117141922e-09	2.28359527710611e-06	12.9320337740692	8.56228769565703e-05	0.0344675491483895
AT1G52410	-2.08579326910329	6.43787056322927	-22.6459475693094	1.66889093212164e-09	2.53221700209919e-06	12.6044998263309	9.18221731982527e-06	0.0344675491483895
AT1G52830	-4.62068062517614	0.186516232256054	-8.84528527571979	7.48426676508635e-06	0.000257606404551839	4.12652164830169	0.00158234885557595	0.0438130407262818
AT1G52890	-3.18240947601884	2.50287040485336	-11.8061903704751	6.13341384353653e-07	5.25186753028875e-05	6.74396210199091	0.000528439349138932	0.0379367349731012
AT1G54020	-3.34120553418331	1.79431052598063	-12.6436370552995	3.33954444604988e-07	3.59720523298495e-05	7.21602788879651	0.00132671330959777	0.0418268861993205
AT1G57943	-3.55505416445972	-3.35981029107373	-6.79733573433851	6.50763198541291e-05	0.00103691661064024	1.79744117054909	0.000857453732731273	0.0397964638909443
AT1G58225	-3.93691166052534	-3.17022637044874	-7.40684712752927	3.26544349369011e-05	0.000683473315132706	2.33824144989397	0.000926695872517147	0.0402550610327203
AT1G60240	-2.73297043082891	-3.76530352561975	-5.28276252753223	0.000441093945595622	0.00380472245129974	0.239949078319906	0.00057807065574611	0.0379367349731012
AT1G60270	-2.97565089904489	2.25656936034518	-14.8401204643384	7.93981419672691e-08	1.6616824065702e-05	8.63056555648858	0.000183567353828407	0.0344675491483895
AT1G60590	-2.1707055438713	2.52731523324904	-12.1117019496874	4.8922160718529e-07	4.52873274223721e-05	6.97471653413563	0.0011264037522547	0.0412091000815381
AT1G61890	-2.02243324825101	6.00643209546703	-15.8585024328234	4.35488324933195e-08	1.2394144346065e-05	9.31884674504008	0.000719466855172879	0.0386702489419289
AT1G62560	-2.89853746056572	2.61068819264037	-9.81729109932399	3.07187210787411e-06	0.000151778672162033	5.14850448824688	0.00133350660800158	0.0419160831540045
AT1G63710	-3.4592698842049	-0.618354503948422	-7.64056999477077	2.53432287672616e-05	0.00057347982568309	2.99059225389478	0.0020193328980298	0.0466712490619673
AT1G64110	2.17060611901372	4.63282747915384	17.6745281091452	1.62374117986675e-08	6.93966028775954e-06	10.3509967623352	0.000311749385648596	0.0356980941817823
AT1G65890	-4.64424300354831	-1.74553531328279	-9.85468725792107	2.97282486795779e-06	0.000149562844544028	4.38330026300529	0.0016813623713352	0.0446283304559165
AT1G66060	-4.82878023043703	-2.70866185847231	-9.7866472138843	3.15573722799374e-06	0.000153714568138563	4.04790429700769	0.000257437647428027	0.0344675491483895
AT1G66940	-2.59475877516878	4.31698342354503	-14.0435386812853	1.30514913180294e-07	2.12968605728756e-05	8.2487201038859	0.00111769251174798	0.0412091000815381
AT1G68050	-3.06788638374641	3.41996453445923	-21.0214959638047	3.31292954959325e-09	2.89158653585683e-06	11.7234254251971	3.61972283395851e-05	0.0344675491483895
AT1G69540	-2.37020195599047	-1.06327101118704	-6.15705818626419	0.000140865670489405	0.00172488841803524	1.42844251506736	0.00202727027210825	0.0466712490619673
AT1G70700	-2.59539041076588	7.24974087846437	-14.3955018134345	1.0445586785331e-07	1.85848913787705e-05	8.44142716634386	0.00117561734378135	0.0412091000815381
AT1G70820	-2.44341095237205	5.69622325928656	-13.9619416048174	1.37531603180748e-07	2.1563978822979e-05	8.13102395398414	0.00195900510907521	0.0465140836740814
AT1G72450	-2.51250327733899	6.62172292044894	-13.9905617896971	1.35024249990305e-07	2.12968605728756e-05	8.15610161711522	0.00160641767784453	0.0440295502386421
AT1G72520	-4.84947881587688	2.26716729525982	-11.1848151270251	9.87533353378511e-07	7.15031723024492e-05	6.21029809415514	0.000464472872057975	0.0375178889853551
AT1G72910	-3.91201763971542	0.687512821018282	-12.6650340856837	3.28964443125964e-07	3.59686634870181e-05	6.84025401840146	0.000539275597010835	0.0379367349731012
AT1G72920	-2.38871989264292	1.2617749872761	-10.1814319404904	2.24234785628737e-06	0.000122379865935164	5.43474494794545	0.00030480118742271	0.0356980941817823
AT1G73480	-2.34832027254281	6.0386950980175	-25.5776690103908	5.4185189821866e-10	2.07195681296141e-06	13.6825416305919	6.28697629689867e-06	0.0333184595830442
AT1G73540	-2.7937215131869	4.05839413658495	-16.7771409703161	2.61084261871543e-08	9.07725929935868e-06	9.87795998929827	0.000664754767400799	0.0379367349731012
AT1G73600	-2.169781861014	4.56753043813718	-13.1130839808154	2.41255549452564e-07	3.09461959525912e-05	7.58420540325693	0.00160768671066114	0.0440295502386421
AT1G74930	-6.07734134077545	1.04438531686961	-15.7794344545675	4.55680832788212e-08	1.27101375865495e-05	8.11008347857959	0.000800886571433734	0.0397964638909443
AT1G74950	-2.35685628328632	5.52958991009851	-24.3089645346762	8.67466785051879e-10	2.28359527710611e-06	13.2314244518206	2.52212117495265e-05	0.0344675491483895
AT1G75960	-3.21929606320911	1.8784458267683	-12.3942243338812	3.98696211844279e-07	4.07901630171803e-05	7.08025234969996	0.000317932210593952	0.0360396430480942
AT1G76610	-2.12262112599753	-0.238338125067619	-6.33039250575879	0.000113710705694801	0.00150881636429687	1.65785965187493	0.00155620502177944	0.0435901909800335
AT1G76650	-3.67986490118643	1.41265726263983	-14.5662761132732	9.39252293679323e-08	1.79032381785983e-05	8.12965316469847	0.000312550300029191	0.0356980941817823
AT1G77210	2.00035180301973	6.57124424342064	13.6105084095888	1.72887738955435e-07	2.46578020713165e-05	7.8960646577113	0.00151798167931405	0.0432976087604561
AT1G77760	-2.39693868993345	6.17370513989911	-24.4667447095302	8.17106961732828e-10	2.28359527710611e-06	13.291756626053	3.51691463111869e-05	0.0344675491483895
AT1G78370	-3.15312783090453	6.12521230372767	-19.1543057787658	7.78292991133398e-09	4.62211413648846e-06	11.0823148392776	0.00062757848187589	0.0379367349731012
AT1G78760	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT2G04080	-2.54086322084154	2.20963373480809	-11.7694046296761	6.30488911809101e-07	5.28721762587105e-05	6.71346846502331	0.00207474806104058	0.0467488725522561
AT2G05510	2.5804550977476	7.27596423136378	18.0388228984724	1.34771691341895e-08	6.26522855645184e-06	10.5351086912968	0.000386226161665171	0.0370044186859767
AT2G06050	-2.27178754538025	5.84223453175456	-21.5224240975321	2.667377448301e-09	2.65806614540639e-06	12.1458640679945	0.000124890595998517	0.0344675491483895
AT2G06925	-2.3940343638764	3.7881284824918	-12.926333442692	2.74218386673405e-07	3.31791726487301e-05	7.51553434916795	0.0019895954115321	0.0466712490619673
AT2G08820	-4.00679186899318	-2.06420074004318	-8.19054815959333	1.42731848925334e-05	0.000397280308069696	3.17432067679561	0.0026916691059844	0.0486865645782605
AT2G13570	-4.41293694057192	-2.90445219476233	-7.49837596199031	2.95481425805515e-05	0.000638635140374759	2.45346133777508	0.00167767238773031	0.0446123900607623
AT2G14210	2.80938239766736	-0.234953499675759	7.44600117277607	3.128406805416e-05	0.000664763947909852	2.84544549552805	0.00179438180901936	0.0451115077565418
